"probeset_id","H1.CEL","H2.CEL","H3.CEL","H4.CEL","H5.CEL","H6.CEL","H7.CEL","H8.CEL","H9.CEL","H10.CEL","H11.CEL","H12.CEL","H13.CEL","H14.CEL","H15.CEL","H16.CEL","Symbol","Description","Chromosome","GenBank","Cytoband","UniGene","PubMed","LocusLink"
"7939595",7.30323278525064,7.53954658023841,7.25276003230215,8.62117275268344,7.90412277677229,7.55328369682742,7.95471977409348,7.85318477638259,7.71781348971805,8.13960251089035,7.52214993317577,7.73403213956493,8.12556845177803,8.03143930931934,8.4829289323706,7.71843012855003,"CRY2","cryptochrome 2 (photolyase-like)","11","NM_021117","11p11.2","Hs.532491","8909283, 9383998, 9734811, 9801304, 10217146, 10428031, 10531061, 12477932, 12627958, 12782655, 14507900, 14701732, 14702039, 14750904, 15489334, 15751956, 15798197, 16528748, 16628007, 17440215, 17984998","1408"
"8158637",4.91552090075196,6.68608026353771,6.48494370107066,7.0291215491254,7.40139154480353,6.99774402605963,6.47961860846942,6.5713734359732,6.93262815702213,7.59260653159917,7.21742461381398,6.61559285651096,6.86492897228979,6.42256941086083,6.77162151792327,6.77912836925098,"HMCN2","hemicentin 2","9","AK093583","9q34.11","Hs.32194, Hs.701533","12388743, 14702039","256158"
"8046333",9.2793319967878,9.65467182696821,9.50213564265757,10.1612704758507,10.5510352955414,9.56860219726183,9.67247838125537,12.5730364688109,7.9783100520984,11.4634783942971,9.59159714411538,10.3274515957537,9.80519570510335,10.8829104733378,9.01396465898237,10.5219340857076,"CYBRD1","cytochrome b reductase 1","2","NM_024843","2q31.1","Hs.221941","8125298, 9373149, 11230166, 11230685, 12477932, 12949720, 14499595, 15338274, 17068337, 18092813","79901"
"8035847",7.83244701346878,6.92398108175045,7.42584530563943,6.46205231879643,6.1554254317472,5.45516280124451,6.28114183367197,7.44708322620965,7.19485532853859,5.83289001416474,6.84586635709116,7.45721669390781,7.2503931730895,7.09929520433777,7.0747837071796,6.56833618213375,"ZNF675","zinc finger protein 675","19","NM_138330","19p12","Hs.264345","11751921, 11851921, 14702039, 15231748, 16344560","171392"
"7974851",10.5714018799957,10.5456981472760,10.6019657340253,11.0000986183606,9.49181302091082,9.6129790443997,10.4998259602185,11.0752317709285,10.7081096214655,9.83975493091404,10.5115154789238,10.1677442834964,11.0470011823630,10.5090623863619,8.12515513132229,10.9513575765130,"HIF1A","hypoxia-inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)","14","NM_001530","14q21-q24","Hs.654600","7539918, 7836384, 8089148, 8107114, 8663540, 8753788, 8786149, 8816435, 8927054, 9079689, 9235919, 9537326, 9576906, 9653127, 9660756, 9704006, 9782081, 9822602, 9828130, 9887100, 9923855, 10202154, 10425220, 10551817, 10594042, 10640274, 10702253, 10758161, 10777486, 10823831, 10903152, 10906065, 10944113, 10950862, 10961998, 11006129, 11089639, 11278891, 11292861, 11292862, 11382768, 11389899, 11504942, 11566883, 11593383, 11598268, 11641274, 11707426, 11726537, 11734856, 11739718, 11782478, 11823643, 11852072, 11861398, 11868612, 11886167, 11940656, 11943784, 11959977, 11959990, 11971899, 11980639, 11992540, 12004076, 12016145, 12042299, 12050673, 12062197, 12080085, 12084725, 12099689, 12123724, 12124396, 12136249, 12149254, 12154057, 12202863, 12207089, 12209691, 12213597, 12213806, 12215445, 12228247, 12237125, 12239177, 12242281, 12296651, 12351678, 12376345, 12401798, 12411310, 12446723, 12451989, 12464182, 12468553, 12477932, 12482756, 12482858, 12485908, 12485909, 12488445, 12560087, 12586627, 12588875, 12606552, 12632503, 12651620, 12670503, 12673675, 12682018, 12697836, 12727858, 12743597, 12761217, 12764143, 12781449, 12810083, 12821113, 12823854, 12855680, 12858534, 12865501, 12871382, 12876287, 12883692, 12885785, 12900407, 12912907, 12914933, 12914934, 12919954, 12937141, 12944107, 12966423, 14512791, 14521712, 14523474, 14556007, 14559790, 14636255, 14638687, 14645546, 14657004, 14662854, 14671307, 14672622, 14680803, 14680833, 14681237, 14699081, 14702039, 14712484, 14726529, 14729605, 14734545, 14742449, 14744756, 14744852, 14757845, 14981919, 15024076, 15024078, 15031145, 15062033, 15064771, 15071503, 15082785, 15084243, 15084514, 15111179, 15135259, 15135470, 15155569, 15156561, 15160341, 15169887, 15170665, 15175080, 15191555, 15199114, 15199132, 15199161, 15217953, 15240510, 15240563, 15247232, 15252039, 15261140, 15280364, 15280370, 15322093, 15328163, 15331549, 15342390, 15342781, 15350301, 15374877, 15385570, 15388333, 15466858, 15474452, 15475194, 15479785, 15485863, 15489334, 15489637, 15492789, 15538748, 15543236, 15556623, 15561954, 15598682, 15598882, 15611046, 15611064, 15615775, 15623945, 15629713, 15652751, 15656883, 15665520, 15669079, 15674338, 15696961, 15709180, 15718424, 15721254, 15735682, 15741220, 15750626, 15770733, 15780936, 15805230, 15805242, 15809750, 15811877, 15814637, 15831177, 15832512, 15850830, 15862307, 15864753, 15878343, 15897903, 15902299, 15935515, 15947089, 15962286, 15964822, 15967109, 15970466, 15978586, 15983061, 15987493, 15987702, 15994306, 16005427, 16007214, 16035955, 16046581, 16100168, 16109785, 16110315, 16136272, 16136514, 16139409, 16140212, 16142350, 16144691, 16149050, 16157596, 16161047, 16168127, 16170370, 16189514, 16195397, 16205110, 16208522, 16227395, 16229017, 16242072, 16246222, 16253768, 16261165, 16263938, 16278378, 16278385, 16284786, 16288478, 16288748, 16304044, 16331995, 16337862, 16338068, 16341243, 16344560, 16396931, 16407835, 16421254, 16438736, 16452478, 16482104, 16490744, 16506055, 16515634, 16516166, 16516853, 16533170, 16543236, 16543242, 16543245, 16552335, 16554418, 16555123, 16579968, 16596228, 16611863, 16612574, 16627691, 16629644, 16631533, 16682946, 16721291, 16735500, 16738327, 16756955, 16760477, 16768548, 16769565, 16775626, 16775835, 16779673, 16815840, 16826425, 16826581, 16828081, 16837101, 16847054, 16849522, 16854377, 16865676, 16871792, 16873253, 16883594, 16885164, 16890383, 16899596, 16899602, 16901993, 16920734, 16937436, 16951198, 16951228, 16954218, 16956324, 16969516, 16970912, 16979927, 16998808, 17010341, 17015263, 17015745, 17043658, 17055760, 17060326, 17060462, 17066447, 17067582, 17075581, 17077301, 17097563, 17097641, 17102128, 17102633, 17135241, 17143338, 17179985, 17189520, 17245699, 17268888, 17289019, 17289897, 17290185, 17292638, 17307335, 17310851, 17320759, 17325032, 17335808, 17336340, 17343848, 17360382, 17382205, 17382325, 17387384, 17400550, 17404022, 17407091, 17418790, 17418979, 17426247, 17426252, 17437013, 17438103, 17442277, 17442736, 17451682, 17452775, 17458899, 17461470, 17474992, 17477366, 17482131, 17487356, 17488873, 17495954, 17507435, 17511040, 17519536, 17519789, 17525282, 17532031, 17544543, 17555795, 17558023, 17562539, 17562866, 17563752, 17568584, 17570486, 17576198, 17591803, 17592963, 17595907, 17597020, 17606258, 17617866, 17624927, 17634230, 17637739, 17640715, 17653093, 17662481, 17666400, 17674038, 17676480, 17684492, 17713282, 17714861, 17721610, 17725546, 17726031, 17785433, 17822384, 17826745, 17848618, 17875644, 17881647, 17889387, 17891484, 17893997, 17898080, 17916562, 17927572, 17932327, 17947829, 17956732, 17965024, 17967865, 17967866, 17967880, 17978497, 17982282, 17989922, 17990984, 18000826, 18006690, 18021370, 18024476, 18024825, 18025805, 18031949, 18035072, 18037992, 18050215, 18050252, 18065728, 18081507, 18094421, 18097583, 18160046, 18166158, 18172210, 18172309, 18184809, 18184961, 18209490, 18225753, 18256363, 18279708, 18297062, 18325389","3091"
"7917433",6.62234472272424,7.3551748786353,8.80700064540468,8.20813679324603,8.54098042046584,7.42643250018696,8.42071818337442,7.86009374182855,7.06630450200819,8.24802242446897,7.60162224073039,7.61596061889305,7.65391987311942,7.31533073707016,7.78607355157855,7.2253520607761,"ODF2L","outer dense fiber of sperm tails 2-like","1","NM_020729","1p22.3","Hs.149360","8889548, 10574462, 12477932","57489"
"8006214",6.90977310414164,8.40484353074444,7.8586648694568,8.37942169059616,8.39476277826648,8.54264498688628,7.70418032292583,9.88639772473586,7.55251540676725,8.9833926841199,9.37940002899634,8.30309576199304,8.26077843189343,9.13321929110952,8.80477637795583,8.10972620198792,"CENTA2","centaurin, alpha 2","17","NM_018404","17q11.2","Hs.514063","8125298, 9373149, 10843809, 12018390, 12477932, 14690521, 15489334, 16138909, 17632510","55803"
"8075059",5.68957872550933,4.11519974938544,3.63923216324928,4.80064109732908,5.5552026338783,5.762880292917,5.40803246613065,4.02945288578697,4.7273759385949,5.51601514700366,4.70265754339091,4.70873904135958,5.27872821293894,4.74685018309805,5.29057185085208,5.59215800212536,"","","","","","","",""
"7937275",8.54430763496058,9.09932150761026,8.86582604568481,9.36275478762827,8.94192792470872,9.12523263792802,9.39272526997238,9.3091807359197,9.74681660042039,8.37042586738464,8.56613016782684,9.10679846326654,8.62021982550749,9.13734981935777,9.72364388109156,8.63872551002514,"RIC8A","resistance to inhibitors of cholinesterase 8 homolog A (C. elegans)","11","NM_021932","11p15.5","Hs.592292","8125298, 9373149, 10985349, 11076863, 11230166, 12477932, 12509430, 12652642, 14702039, 15489334, 15489336, 16189514, 16381901, 16629901, 16713569","60626"
"8118963",6.84849775538515,6.6160341601211,7.24612301659684,5.84649331596456,5.93002764088174,5.98299357469431,6.23208509872283,5.65706830120158,6.58616424593091,6.50811168119346,6.41125674622079,6.18467702068089,6.42995065740377,5.66647256884207,6.1554254317472,5.91480367725178,"FANCE","Fanconi anemia, complementation group E","6","NM_021922","6p22-p21","Hs.302003","7662964, 9147877, 9382107, 10205272, 11001585, 11157805, 12093742, 12239156, 12477932, 12649160, 12724401, 12973351, 14574404, 15115758, 15199141, 15262960, 15489334, 15502827, 16116422, 16127171, 16513431, 17296736, 17308347","2178"
"7957386",8.87464329643324,7.79428588796893,9.61320011320812,8.78053976747196,7.64860924517454,7.41422011628356,6.84184735550986,7.67008968093448,9.0173930455305,8.16012353414655,6.26472407423801,6.53838296003212,7.55826763405574,8.10800164646591,7.12959213276393,10.3876404127930,"ACSS3","acyl-CoA synthetase short-chain family member 3","12","NM_024560","12q21.31","Hs.259559","12477932, 17762044","79611"
"8014073",7.5720559377793,8.46147944728616,7.81262657327555,8.81455042346181,7.5465086609708,7.4360452087539,7.82667559138693,7.74429566905504,8.45401134285305,7.63110428236588,6.66533591718518,7.69668938953767,6.56376827845203,8.30710971265528,8.2777523356938,6.95023510048569,"","","","","","","",""
"7928330",4.30305008468167,6.64140152114521,6.5915597458278,6.1471031439241,6.4334602561063,4.00988458893184,4.44824022521607,6.61926626848919,5.96046537410255,5.1197711619529,5.87233628810464,6.89784545600551,5.38887833881199,4.13504228623365,6.24260250592898,3.56803210477128,"OIT3","oncoprotein induced transcript 3","10","NM_152635","10q22.1","Hs.8366","12939600, 12975309, 14702039, 15589826","170392"
"8167482",13.0998655490073,5.35049724708413,4.82984955984469,5.56833618213375,5.37503943134692,4.71808758396052,5.02014657311178,4.631686366312,4.82680268428583,5.2630344058338,5.141187525005,4.97865326490861,5.55366768848306,4.83642913116165,5.33127526714661,4.61470984411521,"GAGE4","G antigen 4","X","NM_001474","Xp11.4-p11.2","Hs.460641, Hs.632815","7544395, 9651357, 10397259, 12477932, 15489334","2576"
"7923810",5.53915881110803,6.70901486490327,7.54426899048081,6.2336196767597,7.31614574229336,6.67891698667984,6.29075613839667,6.87344411251538,6.78017884352394,7.23266075679027,6.63008507000212,6.03121873061072,6.38353150427804,5.57803297169654,6.68116812041669,5.854993016757,"","","","","","","",""
"7931226",9.05096416510156,8.89841999998814,9.10852445677817,8.5381113135534,9.4975924078796,8.78512547472086,9.45522446058794,9.48506449776403,8.92884403671257,9.38825412628335,9.24802242446897,9.0089327768979,10.0057368168132,9.11220490314808,9.8712892278117,8.58575125891523,"ZRANB1","zinc finger, RAN-binding domain containing 1","10","NM_017580","10q26.13","Hs.595158","11463333, 12477932","54764"
"8009334",5.20084957463721,8.23457795978457,6.90797221133397,8.27276973243651,8.41793688055014,7.54055429247515,5.60733031374961,8.70009287475899,7.07606733894594,6.13934670028966,5.28206907519813,6.48623167798101,5.58255600301406,9.26021388677142,9.61251837555326,6.74254523386605,"CACNG4","calcium channel, voltage-dependent, gamma subunit 4","17","NM_014405","17q24","Hs.514423","8387489, 10613843, 11170751, 11738816, 12477932, 14505496, 14702039, 15489334","27092"
"7914550",6.16329744940276,6.24107745817504,6.68720069465189,6.47476049957678,5.60910484661896,5.83213050109593,6.09782145517113,6.46939761687655,6.36632221424582,5.83869970177424,5.40122086216022,5.90857275875175,5.92457500339273,6.4667902378031,6.18348651445939,5.83086375675176,"ZBTB8OS","zinc finger and BTB domain containing 8 opposite strand","1","NM_178547","1p35.1","Hs.655921","12477932","339487"
"8089743",8.21198560627522,7.13381009110603,7.42012865794161,7.50374624847586,5.97154355395077,7.12763327972587,7.62665815271993,7.94462422305503,8.27076252046605,6.89457527317528,7.38180248316877,8.01200990087091,7.48284828306847,7.43362716708478,7.27909980213375,7.01569380710515,"B4GALT4","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4","3","NM_212543","3q13.3","Hs.13225","2187500, 2541446, 2542563, 2649653, 2829950, 9597550, 9792633, 10580128, 11337467, 11588157, 12477932, 12975309, 14702039, 15489334","8702"
"8003571",5.78345665436024,4.79856900355688,4.95279947789994,5.56010351346474,5.36876834909033,5.57833494868161,5.268284666521,5.17632277264046,5.26341005875634,6.02281165091563,5.69627208392586,5.5981269599196,6.01814452894376,5.50239425611126,5.19534759832222,5.4666271200415,"PRDM7","PR domain containing 7","16","NM_001098173","16q24.3","Hs.406695","10668202, 14675547, 14759258","11105"
"7944911",5.83869970177424,5.44857062600553,5.58856473740135,5.55458885167764,5.44691786486603,5.66987716048909,5.36457243229586,5.06608919045777,4.85149920246126,5.41683974191283,5.14974711950468,5.91957844593547,5.77267747042486,6.11769504266975,5.71424551766612,3.1554254317472,"","","","","","","",""
"8017711",8.31129420891343,9.01997984217095,9.71923478833797,10.0637725595752,9.28473157974035,9.48966736143957,8.88056309177008,9.52377756012844,9.1644041578813,9.28271778985729,9.67833604628225,9.11387236730742,9.0666274090952,9.5750475500654,9.19083705447838,8.8772841335232,"GNA13","guanine nucleotide binding protein (G protein), alpha 13","17","NM_006572","17q24.3","Hs.515018","7791744, 8290554, 8552586, 8824244, 8999798, 9092554, 9641916, 10026210, 10395940, 10488065, 10598579, 10644457, 10747909, 10816569, 10821841, 10922491, 11062019, 11094164, 11136230, 11696326, 11976333, 11994484, 12117999, 12135322, 12176367, 12297512, 12399457, 12477932, 12509430, 12515866, 12594220, 12623966, 12681510, 12767884, 14634662, 14702039, 15489334, 15735747, 15761153, 16046415, 16189514, 16212421, 16601072, 16787920, 17056591, 17081065, 17449226, 17493936, 17510313, 17595347, 17878759","10672"
"7919326",8.31890428548923,6.65935375917005,7.94016675048282,7.41607969533758,7.67426290020077,7.66498052981033,7.8636907136601,8.22008806646947,8.37942169059616,7.49457561650212,7.40956065498278,7.79597469420667,7.8729518511301,6.87663972389718,7.73437091966298,8.859752183679,"ACP6","acid phosphatase 6, lysophosphatidic","1","NM_016361","1q21","Hs.562154","9820827, 10506173, 12010880, 12477932, 12975309, 14702039, 15280042, 15340161, 15489334, 16710414, 17353931","51205"
"8088491",3.22342254993494,4.38266725274504,5.4594316186373,4.00629802390037,3.22032995487956,2.29278174922785,3.67919857056692,6.01301553583926,0.150559676575381,3.72900887033786,5.50747752951693,4.54287709935414,4.7158933705476,3.30012372456901,4.89190518821193,4.27052894238072,"CADPS","Ca2+-dependent secretion activator","3","NM_183394","3p14.2","Hs.654933","1429734, 1516133, 9289490, 9525942, 9697858, 10574461, 12168954, 12421765, 12477932, 12659812, 14530279, 14702039, 15489334, 15857609","8618"
"7984475",5.99503219247754,6.22052343641151,4.50589092972996,5.75622271284729,5.75942218569633,5.84297883178833,6.41295084580588,6.51032901949057,5.89214812751382,6.6564963705535,6.41345868800798,6.2604020930258,6.36141746678921,5.56376827845203,5.88508622529017,6.71355835640479,"CORO2B","coronin, actin binding protein, 2B","15","NM_006091","15q23","Hs.551213","10224093, 10231032, 12477932, 15489334, 16189514, 16344560","10391"
"8008723",7.27742689653266,6.5737986435893,5.83010317592004,5.85324716724215,6.03474394932473,7.01870093106446,6.45713459431804,6.84599177066457,6.02236781302845,6.68971848768341,6.39780296186249,6.06630450200819,6.59066189596526,5.93828579188405,6.30524096595448,6.9931082215554,"EPX","eosinophil peroxidase","17","NM_000502","17q23.1","Hs.279259","2541222, 2550461, 7809065, 10358043, 10386597, 10828600, 10971470, 11076863, 12477932, 12540536, 14657871, 15316147, 15894800, 16336215","8288"
"8064844",9.00410808063294,9.53136196450565,10.6537318234023,8.87848013113858,8.5488604311765,9.851155603238,9.13458033638116,8.4423215104798,10.707557575286,8.83923528764479,9.67523374045506,8.9029478577478,8.22761594341422,10.3825267629565,9.151955190666,8.55635277215575,"PCNA","proliferating cell nuclear antigen","20","NM_182649","20pter-p12","Hs.147433","1313560, 1477073, 1975809, 1979311, 2565339, 2569765, 2882422, 2882507, 7478510, 7673186, 7673244, 7780738, 7784094, 7821789, 7908906, 7949095, 7973727, 8093561, 8101826, 8103281, 8647134, 8662825, 8673466, 8858149, 8861913, 8861969, 8876181, 8995762, 8999859, 9087533, 9092549, 9178907, 9228079, 9302295, 9305916, 9396813, 9465025, 9467962, 9545252, 9546435, 9552415, 9563011, 9566895, 9570268, 9632134, 9667749, 9705499, 9751713, 9927044, 10051561, 10219083, 10393198, 10408173, 10455148, 10463569, 10559261, 10648606, 10828065, 10858286, 10871373, 10930425, 10973963, 10978339, 11005803, 11022036, 11077446, 11092888, 11239001, 11254741, 11268218, 11274057, 11302688, 11310559, 11313979, 11376153, 11411798, 11430825, 11554927, 11559705, 11578332, 11585903, 11593007, 11595739, 11601988, 11682605, 11724965, 11741962, 11780052, 11784855, 11805113, 11864421, 11877408, 11896603, 11929879, 11968016, 11986310, 11994305, 12015309, 12045192, 12063248, 12081642, 12088102, 12124778, 12125971, 12171929, 12220650, 12226657, 12237462, 12354094, 12368291, 12382578, 12390713, 12393188, 12403614, 12439914, 12452045, 12452062, 12477932, 12479101, 12515622, 12522211, 12532471, 12632497, 12633936, 12766176, 12782299, 12786946, 12853968, 12893285, 12930846, 12937166, 12947108, 12964161, 14612290, 14642618, 14657243, 14669354, 14729473, 14871261, 14871894, 15000866, 15033825, 15050687, 15107487, 15149598, 15161643, 15221970, 15225546, 15342632, 15358233, 15359278, 15489334, 15504738, 15536154, 15543136, 15572421, 15595847, 15616578, 15635413, 15638377, 15638382, 15647383, 15681588, 15754413, 15772596, 15777783, 15805117, 15967114, 16000169, 16101161, 16124066, 16189514, 16195237, 16201313, 16204460, 16216273, 16216562, 16226749, 16227586, 16407242, 16407252, 16438930, 16508013, 16510448, 16551699, 16552335, 16584090, 16609022, 16710452, 16861890, 16861906, 16888288, 16888649, 16888766, 16934511, 17063386, 17106521, 17108083, 17115032, 17164758, 17167529, 17203305, 17274954, 17507928, 17525639, 17564317, 17720188, 17880707, 17932049, 17982625, 18256758, 18284681","5111"
"8118124",6.40837220357268,7.17452626526643,6.73172632271578,6.74469931420784,6.84549005094437,6.5668151540109,6.36649707577453,6.55673594791453,6.46205231879643,7.12845838414693,6.7820153350042,7.13596574242734,7.4581194811745,6.37295209791183,7.09370805496563,6.88093036107688,"MCCD1","mitochondrial coiled-coil domain 1","6","NM_001011700","6p21.33","Hs.558922","12477932, 14527716, 14574404","401250"
"7927915",5,3.40190347160796,4.92884403671257,4.77188557851537,5.58014548442338,5.89820835250872,4.58976348698498,5.84498815668261,6.10747864662662,5.70210340662939,5.59723318908613,5.47767732756531,6.64038956005495,7.01925711868108,7.2125693388508,3.93357263826102,"STOX1","storkhead box 1","10","NM_152709","10q21.3","Hs.37636","12477932, 14702039, 15164054, 15489334, 15806103, 17290274, 17617193","219736"
"7947915",5.96116025813664,7.31524015250724,6.08852325661663,6.80864246791806,6.11852584893567,6.19041732545997,6.19613488076516,6.5393139312674,6.18626283566979,6.81493488583341,6.97108365753601,7.03540396994207,7.5762953763282,5.75542173473424,6.9464969412033,7.20720959563004,"","","","","","","",""
"8135856",10.3406179000121,9.7005610936276,9.12943758313345,9.91137700650876,9.48077000928144,9.45973897830346,10.3357922880299,9.4778189676230,9.96914185405624,9.22677342344816,9.3797249188483,9.5528803955614,9.2285060727022,10.1969463160646,10.0295081011664,9.21916852046216,"ARF5","ADP-ribosylation factor 5","7","NM_001662","7q31.3","Hs.653202","1447192, 1993656, 2105501, 8355790, 8491770, 9038142, 9169151, 10022920, 10589680, 10593962, 10749932, 10828067, 11535061, 11926829, 12477932, 12690205, 15489334, 16189514","381"
"8093764",5.91767043436176,6.69209237542757,6.96058121135347,6.98036810528749,7.82126376754824,7.35129263167153,7.34482849699744,7.39386233997893,6.77030048949942,6.83187724119167,5.89409017060148,8.0823087404527,6.88239850405388,6.5190071478334,8.4385007896376,6.60836572316364,"RGS12","regulator of G-protein signaling 12","4","NM_002926","4p16.3","Hs.527061","8889548, 9168931, 9651375, 10869340, 10911908, 11130074, 11387333, 11771424, 11829488, 12024043, 12461749, 12477932, 15324660, 17042716","6002"
"8054511",5.3387809438947,4.2861418728343,4.66448284036468,3.71589337054760,3.76128527336162,4.84549005094437,2.58496250072116,4.41142624572646,4.71699089440494,5.75648960675997,4.42155994490182,3.93734439215023,3.9560566524124,5.03430376776804,4.55765515472542,5.23419472295381,"","","","","","","",""
"8138485",7.66860137997186,7.66334461936609,7.29333369530646,7.54835955559477,8.04105676230812,7.85847839042327,7.43945691887603,7.51680311744266,7.43621182095422,8.32206334120787,7.97131362406888,8.20280949212501,7.8330165608111,7.87227471735411,7.87479696589866,8.58792749632064,"","","","","","","",""
"8131406",8.21237478756727,8.42172823828678,9.09550251765867,8.57584174618897,8.42773186680445,8.80732271868388,7.52434581646254,8.5700454241382,8.27738039923056,8.42685177858826,7.80044696491395,8.15512180235728,8.42597115316354,8.70960081489986,8.87513498111762,7.59380192890496,"RAC1","ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)","7","NM_198829","7p22","Hs.413812","1643658, 1903399, 2108320, 2550440, 2674130, 7493928, 7545969, 7629060, 7673236, 7738010, 7744004, 7938008, 7957046, 8034624, 8036496, 8107774, 8491184, 8496137, 8631991, 8643625, 8670801, 8670882, 8702968, 8756646, 8769096, 8798539, 8990187, 8994833, 9030878, 9033596, 9083043, 9148763, 9190911, 9255350, 9305638, 9312003, 9417078, 9427749, 9463375, 9535855, 9572733, 9582072, 9624165, 9786927, 9799233, 9808620, 9843499, 9857026, 10051605, 10220378, 10346909, 10394361, 10486263, 10508610, 10523675, 10559471, 10597294, 10617634, 10673424, 10747961, 10766742, 10779525, 10816584, 10821761, 10871853, 10954424, 10958683, 11021801, 11027608, 11030651, 11035813, 11062023, 11084340, 11090627, 11101877, 11130063, 11130076, 11134022, 11135665, 11163217, 11258927, 11260256, 11278572, 11284700, 11346801, 11416133, 11422783, 11438723, 11457725, 11478794, 11513578, 11513579, 11590143, 11595749, 11685227, 11756552, 11822867, 11839748, 11884513, 11893732, 11896062, 11948427, 11950930, 11950936, 11955434, 11973651, 11998687, 12006387, 12027902, 12038964, 12054568, 12086876, 12115629, 12117911, 12123608, 12134158, 12169092, 12181570, 12239215, 12376551, 12377770, 12393431, 12393632, 12453877, 12477932, 12499846, 12511425, 12524240, 12533515, 12538863, 12547822, 12574162, 12584113, 12606638, 12612085, 12650940, 12657628, 12676940, 12690205, 12714565, 12716910, 12719789, 12761036, 12810717, 12819203, 12853948, 12861025, 12874273, 12879077, 12883706, 12912997, 12915445, 12919680, 12944407, 12960245, 12972426, 14506233, 14514689, 14530271, 14557270, 14573547, 14576080, 14597672, 14623895, 14625275, 14641180, 14701795, 14702039, 14729058, 14736526, 14737186, 14764880, 14960575, 14976202, 15009099, 15023524, 15048733, 15121898, 15123640, 15123662, 15147912, 15166228, 15170282, 15187145, 15194684, 15194790, 15226424, 15231571, 15247305, 15265891, 15298851, 15303276, 15304341, 15308673, 15351707, 15377999, 15470041, 15489334, 15494521, 15535843, 15569826, 15579468, 15614286, 15642257, 15647276, 15649357, 15652748, 15723800, 15735674, 15777850, 15817154, 15850775, 15860737, 15864311, 15864742, 15901767, 15905615, 15975516, 15976327, 16027728, 16189514, 16195235, 16195373, 16243562, 16246732, 16257181, 16280046, 16339170, 16339173, 16354686, 16390331, 16395716, 16397238, 16410245, 16436505, 16439689, 16492808, 16507994, 16526095, 16551621, 16628223, 16681996, 16687395, 16707128, 16716260, 16751412, 16762923, 16772332, 16775008, 16809619, 16825658, 16861229, 16914518, 16982419, 17012749, 17018610, 17018616, 17027967, 17064663, 17074883, 17077296, 17081065, 17088251, 17115053, 17121847, 17122362, 17229424, 17233629, 17234718, 17244648, 17275330, 17300916, 17301947, 17347137, 17353931, 17356711, 17409253, 17428306, 17478078, 17513457, 17517067, 17521326, 17562701, 17562712, 17565754, 17568564, 17597401, 17604276, 17622308, 17627624, 17637758, 17663742, 17686471, 17693642, 17702745, 17702746, 17766170, 17848544, 17868934, 17904119, 17916560, 17982024, 17982280, 18006851, 18045877, 18056353, 18088600, 18093184, 18172037","5879"
"8103998",6.57213175138666,6.01547080763938,7.04176864995163,6.61662235502921,6.82323984413102,6.58676474335514,6.18923154864728,6.8943327422777,6.15724586737157,6.89457527317528,6.13278245729886,6.6748278321868,6.31596466980603,7.42290574261218,6.86715516310751,6.75261480413566,"UFSP2","UFM1-specific peptidase 2","4","NM_018359","4q35.1","Hs.508154","12358155, 12477932, 14702039, 15489334, 17182609","55325"
"8081053",6.79895774790043,6.51333282374013,5.52105073690096,5.86740230572754,6.7001622501066,6.17572418538028,6.21781233083886,5.88630626345243,6.47069954142369,6.81877388501431,6.36194377373524,6.21723071622067,6.3570240927841,6.58089920422574,6.80206393740046,7.29673270458435,"","","","","","","",""
"8170562",5.83920378809694,5.4432751117658,5.90159099190337,14.4272951639403,6.07660184861857,5.32660925100527,5.56102057782927,5.29314973674186,5.82705683650015,6.26096656451949,5.90857275875175,6.22997238511225,5.59693514238723,5.12101540096137,6.1149916133336,5.85374619700876,"MAGEA2B","melanoma antigen family A, 2B","X","NM_153488","Xq28","Hs.670781","1840703, 7927540, 8113684, 8276455, 8575766, 10854409, 12477932, 15489334","266740"
"8041138",3.89336221076387,3.1586601753465,6.17572418538028,4.54101915313356,4.60407132366886,2.37573453858316,3.79285535236249,2.43829285157915,4.18982455888002,1.61823865559545,3.40599235967584,3.33771109212829,3.74092756031863,3.77925972037238,2.05311133645956,3.36176835941915,"SPDYA","speedy homolog A (Drosophila)","2","NM_182756","2p23.2","Hs.511956","11980914, 12477932, 12839962, 12972555, 14702039, 15489334, 15611625, 15815621, 16951407, 17671428","245711"
"7937533",7.76944117190825,9.29452885456115,8.82269828595309,8.90249571091182,9.29020320512607,8.54993864986127,8.86164526053022,9.81634370528486,8.66384270155328,8.8575767351417,8.92911043232617,8.9542544824012,9.18561880854746,8.83538725748878,9.47336076019294,8.26040209302579,"AP2A2","adaptor-related protein complex 2, alpha 2 subunit","11","NM_012305","11p15.5","Hs.19121","2564002, 8125298, 8552632, 8617812, 8662627, 9049247, 9195986, 9373149, 9700202, 9723620, 9882340, 10048485, 10430869, 10477754, 10608806, 10748223, 10910768, 10966473, 11470803, 11707398, 12036598, 12057195, 12086608, 12168954, 12477932, 14530274, 14702039, 15020715, 15231748, 15489334, 16139856, 16189514, 17108326","161"
"8060741",7.02081330425245,7.17562439668642,7.1044415030284,6.95046841415012,7.13031314554346,6.57848591347439,7.10956950937069,6.70832520714317,6.36562255611334,7.29167722317602,7.29121675429436,6.76274744195315,6.05918219921169,6.36106648879432,6.77003613859792,7.0911708900279,"","","","","","","",""
